year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2019,12,"Державне підприємство ""Рівнеторф""",02968193,ДП,працює,0.0,2.0,126.1,1.0,158.6,1.0,82.4,0.0,123.1,1.0,0.0,0.0,240.1,1.0,152.4,5.0,2.02,1.0,3.7,1.0,0.75,1.0,73.31,0.0,,0.0,14.0,ефективна
2019,12,ДП Сумиторф,02968208,ДП,працює,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,неефективна
2019,12,"Державне підприємство ""Чернігівторф""",02968220,ДП,працює,138.0,0.0,109.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.4,0.0,-0.47,0.0,-0.7,0.0,81.86,0.0,,0.0,1.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ПІДПРИЄМСТВО ІЗ ЗАБЕЗПЕЧЕННЯ НАФТОПРОДУКТАМИ""",03482347,ДП,працює,0.0,2.0,132.6,1.0,101.6,1.0,0.0,0.0,100.0,1.0,0.0,0.0,100.0,1.0,-3809.1,0.0,4.63,1.0,3.52,1.0,0.78,1.0,99.89,0.0,,0.0,9.0,задовільна
2019,12,"ДЕРЖАВНЕ ДОНБАСЬКЕ ПІДПРИЄМСТВО З ПУСКУ, НАЛАГОДЖУВАННЯ, ВДОСКОНАЛЕННЯ ТЕХНОЛОГІЇ ТА ЕКСПЛУАТАЦІЇ ЕЛЕКТРОСТАНЦІЙ ТА МЕРЕЖ «ДОНОРГРЕС»",04624513,ДП,працює,83.7,1.0,68.2,0.0,26.6,0.0,39.3,0.0,1304.8,1.0,0.0,0.0,88.2,0.0,61.1,1.0,1.8,1.0,1.15,1.0,0.53,1.0,89.55,0.0,,0.0,6.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""СПЕЦІАЛІЗОВАНИЙ ЦЕНТР ПІДГОТОВКИ КАДРІВ""",04642416,ДП,працює,0.0,2.0,133.9,1.0,108.4,1.0,85.7,0.0,29.9,0.0,0.0,0.0,0.0,0.0,70.8,1.0,0.76,0.0,3.3,1.0,0.77,1.0,97.34,0.0,,0.0,7.0,неефективна
2019,12,"Державне підприємство ""Дніпродіпрошахт""",05410777,ДП,працює; перебуває у процедурі реорганізації,0.0,2.0,105.5,1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,3.0,1.33,1.0,4.34,1.0,0.81,1.0,64.84,1.0,,0.0,10.0,задовільна
2019,12,Штаб воєнiзованих газоpятувальних части,05495549,ДП,працює,0.0,2.0,123.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,неефективна
2019,12,"СПЕЦІАЛІЗОВАНЕ УПРАВЛІННЯ З РЕМОНТУ ЗАСОБІВ АВТОМАТИЗАЦІЇ І СИСТЕМ УПРАВЛІННЯ ""ОРГГАЗРЕМАВТОМАТИКА""",05794418,ДП,працює,100.0,0.0,99.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.8,0.0,2.89,1.0,1.92,1.0,0.66,1.0,98.46,0.0,,0.0,3.0,неефективна
2019,12,"Державне підприємство ""Кримський науково-інженерний центр""",13790848,ДП,працює,0.0,2.0,187.0,1.0,182.1,1.0,105.2,1.0,53.5,0.0,0.0,0.0,0.0,0.0,192.4,5.0,2.98,1.0,1.99,1.0,0.67,1.0,100.0,0.0,,0.0,13.0,задовільна
2019,12,"Державне науково-виробниче підприємство фірма ""ПолімерСервісМаш""",14030269,ДП,працює,0.0,2.0,32.6,0.0,15.8,0.0,0.0,0.0,117.6,1.0,0.0,0.0,0.0,0.0,-97.4,0.0,9.32,1.0,7.79,1.0,0.83,1.0,97.87,0.0,,0.0,6.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ХАРКІВСЬКИЙ НАУКОВО-ДОСЛІДНИЙ ІНСТИТУТ КОМПЛЕКСНОЇ АВТОМАТИЗАЦІЇ""",14072049,ДП,працює,0.0,2.0,113.9,1.0,130.5,1.0,36.3,0.0,0.0,0.0,0.0,0.0,37.3,0.0,31.8,1.0,13.94,1.0,41.3,1.0,0.97,1.0,7.87,1.0,,0.0,9.0,задовільна
2019,12,"Державне підприємство ""Східний гірничо-збагачувальний комбінат""",14309787,ДП,працює,0.0,2.0,108.9,1.0,48.9,0.0,0.0,0.0,57.7,0.0,0.0,0.0,20.3,0.0,-1382.7,0.0,1.03,1.0,0.31,0.0,0.11,0.0,25.77,1.0,задовільний,1.0,6.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""УКРАЇНСЬКИЙ НАУКОВО-ДОСЛІДНИЙ ТА ПРОЕКТНО-РОЗВІДУВАЛЬНИЙ ІНСТИТУТ ПРОМИСЛОВОЇ ТЕХНОЛОГІЇ""",14310483,ДП,працює,0.0,2.0,119.7,1.0,109.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,98.0,3.0,0.75,0.0,0.23,0.0,0.18,0.0,78.98,0.0,,0.0,7.0,неефективна
2019,12,"Державне підприємство зовнішньоекономічної діяльності  ""Укрінтеренерго""",19480600,ДП,працює,0.0,2.0,108.4,1.0,204.5,1.0,1077.8,1.0,34.6,0.0,0.0,0.0,83.2,0.0,5169.4,5.0,1.11,1.0,0.15,0.0,0.13,0.0,38.31,1.0,позитивний,2.0,14.0,ефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""БІОЛОГІЧНІ РЕСУРСИ УКРАЇНИ""",20064338,ДП,працює,100.0,0.0,156.8,1.0,69.3,0.0,49.7,0.0,0.0,0.0,0.0,0.0,51.5,0.0,-2040.7,5.0,0.81,0.0,0.07,0.0,0.06,0.0,34.56,1.0,,0.0,7.0,неефективна
2019,12,Центральний штаб Державної воєнізованої гірничорятувальної служби у вугільній промисловості,20335814,ДП,працює,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15850.0,5.0,4.01,1.0,-0.4,0.0,-0.07,0.0,73.48,0.0,,0.0,6.0,неефективна
2019,12,"Державне підприємство ""УКРЕНЕРГОІНВЕСТ""",21613310,ДП,працює,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,неефективна
2019,12,"ОЕП ""ГРІФРЕ""",21677681,ДП,працює; не прибуткове,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.48,1.0,2.42,1.0,0.11,0.0,86.79,0.0,,0.0,5.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ДЕРЖАВНИЙ НАУКОВО-ІНЖЕНЕРНИЙ ЦЕНТР СИСТЕМ КОНТРОЛЮ ТА АВАРІЙНОГО РЕАГУВАННЯ""",24249112,ДП,працює,0.0,2.0,110.2,1.0,89.4,0.0,37.7,0.0,100.0,1.0,0.0,0.0,39.1,0.0,36.3,1.0,2.21,1.0,1.73,1.0,0.6,1.0,42.32,1.0,,0.0,9.0,задовільна
